# Time(s) Pressure(Pa)
0.000000e+00 -3.545993e+04
0.000000e+00 -3.551519e+04
0.000000e+00 -3.559590e+04
0.000000e+00 -3.570205e+04
0.000000e+00 -3.583360e+04
0.000000e+00 -3.599049e+04
0.000000e+00 -3.617265e+04
0.000000e+00 -3.637998e+04
0.000000e+00 -3.661236e+04
0.000000e+00 -3.686964e+04
0.000000e+00 -3.715166e+04
0.000000e+00 -3.745825e+04
0.000000e+00 -3.778919e+04
0.000000e+00 -3.814426e+04
0.000000e+00 -3.852322e+04
0.000000e+00 -3.892579e+04
0.000000e+00 -3.935168e+04
0.000000e+00 -3.980059e+04
0.000000e+00 -4.027218e+04
0.000000e+00 -4.076610e+04
0.000000e+00 -4.128198e+04
0.000000e+00 -4.181943e+04
0.000000e+00 -4.237802e+04
0.000000e+00 -4.295733e+04
0.000000e+00 -4.355691e+04
0.000000e+00 -4.417627e+04
0.000000e+00 -4.481493e+04
0.000000e+00 -4.547237e+04
0.000000e+00 -4.614806e+04
0.000000e+00 -4.684145e+04
0.000000e+00 -4.755198e+04
0.000000e+00 -4.827905e+04
0.000000e+00 -4.902207e+04
0.000000e+00 -4.978042e+04
0.000000e+00 -5.055345e+04
0.000000e+00 -5.134052e+04
0.000000e+00 -5.214096e+04
0.000000e+00 -5.295409e+04
0.000000e+00 -5.377921e+04
0.000000e+00 -5.461560e+04
0.000000e+00 -5.546256e+04
0.000000e+00 -5.631934e+04
0.000000e+00 -5.718519e+04
0.000000e+00 -5.805936e+04
0.000000e+00 -5.894107e+04
0.000000e+00 -5.982956e+04
0.000000e+00 -6.072403e+04
0.000000e+00 -6.162368e+04
0.000000e+00 -6.252772e+04
0.000000e+00 -6.343534e+04
0.000000e+00 -6.434573e+04
0.000000e+00 -6.525806e+04
0.000000e+00 -6.617151e+04
0.000000e+00 -6.708526e+04
0.000000e+00 -6.799848e+04
0.000000e+00 -6.891034e+04
0.000000e+00 -6.982001e+04
0.000000e+00 -7.072667e+04
0.000000e+00 -7.162948e+04
0.000000e+00 -7.252763e+04
0.000000e+00 -7.342029e+04
0.000000e+00 -7.430664e+04
0.000000e+00 -7.518588e+04
0.000000e+00 -7.605719e+04
0.000000e+00 -7.691979e+04
0.000000e+00 -7.777287e+04
0.000000e+00 -7.861567e+04
0.000000e+00 -7.944740e+04
0.000000e+00 -8.026731e+04
0.000000e+00 -8.107464e+04
0.000000e+00 -8.186867e+04
0.000000e+00 -8.264867e+04
0.000000e+00 -8.341392e+04
0.000000e+00 -8.416374e+04
0.000000e+00 -8.489745e+04
0.000000e+00 -8.561438e+04
0.000000e+00 -8.631389e+04
0.000000e+00 -8.699535e+04
0.000000e+00 -8.765816e+04
0.000000e+00 -8.830173e+04
0.000000e+00 -8.892548e+04
0.000000e+00 -8.952888e+04
0.000000e+00 -9.011139e+04
0.000000e+00 -9.067252e+04
0.000000e+00 -9.121178e+04
0.000000e+00 -9.172871e+04
0.000000e+00 -9.222287e+04
0.000000e+00 -9.269386e+04
0.000000e+00 -9.314130e+04
0.000000e+00 -9.356481e+04
0.000000e+00 -9.396406e+04
0.000000e+00 -9.433874e+04
0.000000e+00 -9.468857e+04
0.000000e+00 -9.501328e+04
0.000000e+00 -9.531265e+04
0.000000e+00 -9.558646e+04
0.000000e+00 -9.583454e+04
0.000000e+00 -9.605673e+04
0.000000e+00 -9.625290e+04
0.000000e+00 -9.642296e+04
0.000000e+00 -9.656684e+04
0.000000e+00 -9.668448e+04
0.000000e+00 -9.677587e+04
0.000000e+00 -9.684102e+04
0.000000e+00 -9.687995e+04
0.000000e+00 -9.689274e+04
0.000000e+00 -9.687946e+04
0.000000e+00 -9.684023e+04
0.000000e+00 -9.677518e+04
0.000000e+00 -9.668449e+04
0.000000e+00 -9.656833e+04
0.000000e+00 -9.642693e+04
0.000000e+00 -9.626052e+04
0.000000e+00 -9.606936e+04
0.000000e+00 -9.585375e+04
0.000000e+00 -9.561398e+04
0.000000e+00 -9.535039e+04
0.000000e+00 -9.506333e+04
0.000000e+00 -9.475319e+04
0.000000e+00 -9.442035e+04
0.000000e+00 -9.406524e+04
0.000000e+00 -9.368829e+04
0.000000e+00 -9.328997e+04
0.000000e+00 -9.287073e+04
0.000000e+00 -9.243109e+04
0.000000e+00 -9.197155e+04
0.000000e+00 -9.149264e+04
0.000000e+00 -9.099491e+04
0.000000e+00 -9.047891e+04
0.000000e+00 -8.994523e+04
0.000000e+00 -8.939444e+04
0.000000e+00 -8.882716e+04
0.000000e+00 -8.824400e+04
0.000000e+00 -8.764559e+04
0.000000e+00 -8.703256e+04
0.000000e+00 -8.640556e+04
0.000000e+00 -8.576526e+04
0.000000e+00 -8.511232e+04
0.000000e+00 -8.444741e+04
0.000000e+00 -8.377122e+04
0.000000e+00 -8.308444e+04
0.000000e+00 -8.238776e+04
0.000000e+00 -8.168188e+04
0.000000e+00 -8.096750e+04
0.000000e+00 -8.024534e+04
0.000000e+00 -7.951609e+04
0.000000e+00 -7.878049e+04
0.000000e+00 -7.803922e+04
0.000000e+00 -7.729302e+04
0.000000e+00 -7.654258e+04
0.000000e+00 -7.578863e+04
0.000000e+00 -7.503187e+04
0.000000e+00 -7.427300e+04
0.000000e+00 -7.351273e+04
0.000000e+00 -7.275176e+04
0.000000e+00 -7.199078e+04
0.000000e+00 -7.123047e+04
0.000000e+00 -7.047152e+04
0.000000e+00 -6.971460e+04
0.000000e+00 -6.896037e+04
0.000000e+00 -6.820950e+04
0.000000e+00 -6.746263e+04
0.000000e+00 -6.672039e+04
0.000000e+00 -6.598343e+04
0.000000e+00 -6.525234e+04
0.000000e+00 -6.452775e+04
0.000000e+00 -6.381023e+04
0.000000e+00 -6.310038e+04
0.000000e+00 -6.239875e+04
0.000000e+00 -6.170591e+04
0.000000e+00 -6.102238e+04
0.000000e+00 -6.034870e+04
0.000000e+00 -5.968537e+04
0.000000e+00 -5.903289e+04
0.000000e+00 -5.839172e+04
0.000000e+00 -5.776234e+04
0.000000e+00 -5.714519e+04
0.000000e+00 -5.654068e+04
0.000000e+00 -5.594924e+04
0.000000e+00 -5.537125e+04
0.000000e+00 -5.480708e+04
0.000000e+00 -5.425709e+04
0.000000e+00 -5.372162e+04
0.000000e+00 -5.320099e+04
0.000000e+00 -5.269548e+04
0.000000e+00 -5.220539e+04
0.000000e+00 -5.173098e+04
0.000000e+00 -5.127248e+04
0.000000e+00 -5.083011e+04
0.000000e+00 -5.040409e+04
0.000000e+00 -4.999460e+04
0.000000e+00 -4.960179e+04
0.000000e+00 -4.922583e+04
0.000000e+00 -4.886682e+04
0.000000e+00 -4.852489e+04
0.000000e+00 -4.820012e+04
0.000000e+00 -4.789258e+04
0.000000e+00 -4.760233e+04
0.000000e+00 -4.732940e+04
0.000000e+00 -4.707380e+04
0.000000e+00 -4.683553e+04
0.000000e+00 -4.661458e+04
0.000000e+00 -4.641091e+04
0.000000e+00 -4.622446e+04
0.000000e+00 -4.605517e+04
0.000000e+00 -4.590296e+04
0.000000e+00 -4.576771e+04
0.000000e+00 -4.564933e+04
0.000000e+00 -4.554767e+04
0.000000e+00 -4.546259e+04
0.000000e+00 -4.539393e+04
0.000000e+00 -4.534153e+04
0.000000e+00 -4.530520e+04
0.000000e+00 -4.528473e+04
0.000000e+00 -4.527993e+04
0.000000e+00 -4.529057e+04
0.000000e+00 -4.531642e+04
0.000000e+00 -4.535725e+04
0.000000e+00 -4.541280e+04
0.000000e+00 -4.548280e+04
0.000000e+00 -4.556701e+04
0.000000e+00 -4.566513e+04
0.000000e+00 -4.577689e+04
0.000000e+00 -4.590199e+04
0.000000e+00 -4.604015e+04
0.000000e+00 -4.619106e+04
0.000000e+00 -4.635441e+04
0.000000e+00 -4.652989e+04
0.000000e+00 -4.671719e+04
0.000000e+00 -4.691600e+04
0.000000e+00 -4.712598e+04
0.000000e+00 -4.734682e+04
0.000000e+00 -4.757820e+04
0.000000e+00 -4.781978e+04
0.000000e+00 -4.807124e+04
0.000000e+00 -4.833226e+04
0.000000e+00 -4.860251e+04
0.000000e+00 -4.888166e+04
0.000000e+00 -4.916938e+04
0.000000e+00 -4.946537e+04
0.000000e+00 -4.976929e+04
0.000000e+00 -5.008083e+04
0.000000e+00 -5.039967e+04
0.000000e+00 -5.072550e+04
0.000000e+00 -5.105801e+04
0.000000e+00 -5.139689e+04
0.000000e+00 -5.174186e+04
0.000000e+00 -5.209260e+04
0.000000e+00 -5.244884e+04
0.000000e+00 -5.281027e+04
0.000000e+00 -5.317663e+04
0.000000e+00 -5.354763e+04
0.000000e+00 -5.392301e+04
0.000000e+00 -5.430249e+04
0.000000e+00 -5.468583e+04
0.000000e+00 -5.507277e+04
0.000000e+00 -5.546305e+04
0.000000e+00 -5.585645e+04
0.000000e+00 -5.625272e+04
0.000000e+00 -5.665163e+04
0.000000e+00 -5.705298e+04
0.000000e+00 -5.745652e+04
0.000000e+00 -5.786207e+04
0.000000e+00 -5.826941e+04
0.000000e+00 -5.867834e+04
0.000000e+00 -5.908868e+04
0.000000e+00 -5.950023e+04
0.000000e+00 -5.991282e+04
0.000000e+00 -6.032627e+04
0.000000e+00 -6.074042e+04
0.000000e+00 -6.115509e+04
0.000000e+00 -6.157014e+04
0.000000e+00 -6.198540e+04
0.000000e+00 -6.240072e+04
0.000000e+00 -6.281597e+04
0.000000e+00 -6.323101e+04
0.000000e+00 -6.364569e+04
0.000000e+00 -6.405989e+04
0.000000e+00 -6.447348e+04
0.000000e+00 -6.488634e+04
0.000000e+00 -6.529834e+04
0.000000e+00 -6.570936e+04
0.000000e+00 -6.611930e+04
0.000000e+00 -6.652805e+04
0.000000e+00 -6.693548e+04
0.000000e+00 -6.734150e+04
0.000000e+00 -6.774600e+04
0.000000e+00 -6.814888e+04
0.000000e+00 -6.855003e+04
0.000000e+00 -6.894935e+04
0.000000e+00 -6.934674e+04
0.000000e+00 -6.974211e+04
0.000000e+00 -7.013536e+04
0.000000e+00 -7.052639e+04
0.000000e+00 -7.091509e+04
0.000000e+00 -7.130138e+04
0.000000e+00 -7.168515e+04
0.000000e+00 -7.206630e+04
0.000000e+00 -7.244474e+04
0.000000e+00 -7.282037e+04
0.000000e+00 -7.319308e+04
0.000000e+00 -7.356277e+04
0.000000e+00 -7.392934e+04
0.000000e+00 -7.429268e+04
0.000000e+00 -7.465269e+04
0.000000e+00 -7.500925e+04
0.000000e+00 -7.536227e+04
0.000000e+00 -7.571162e+04
0.000000e+00 -7.605718e+04
0.000000e+00 -7.639886e+04
0.000000e+00 -7.673652e+04
0.000000e+00 -7.707004e+04
0.000000e+00 -7.739931e+04
0.000000e+00 -7.772419e+04
0.000000e+00 -7.804456e+04
0.000000e+00 -7.836029e+04
0.000000e+00 -7.867125e+04
0.000000e+00 -7.897730e+04
0.000000e+00 -7.927830e+04
0.000000e+00 -7.957411e+04
0.000000e+00 -7.986460e+04
0.000000e+00 -8.014961e+04
0.000000e+00 -8.042900e+04
0.000000e+00 -8.070262e+04
0.000000e+00 -8.097033e+04
0.000000e+00 -8.123196e+04
0.000000e+00 -8.148736e+04
0.000000e+00 -8.173637e+04
0.000000e+00 -8.197884e+04
0.000000e+00 -8.221461e+04
0.000000e+00 -8.244351e+04
0.000000e+00 -8.266537e+04
0.000000e+00 -8.288004e+04
0.000000e+00 -8.308736e+04
0.000000e+00 -8.328714e+04
0.000000e+00 -8.347923e+04
0.000000e+00 -8.366345e+04
0.000000e+00 -8.383964e+04
0.000000e+00 -8.400764e+04
0.000000e+00 -8.416726e+04
0.000000e+00 -8.431835e+04
0.000000e+00 -8.446073e+04
0.000000e+00 -8.459423e+04
0.000000e+00 -8.471870e+04
0.000000e+00 -8.483396e+04
0.000000e+00 -8.493986e+04
0.000000e+00 -8.503622e+04
0.000000e+00 -8.512289e+04
0.000000e+00 -8.519970e+04
0.000000e+00 -8.526652e+04
0.000000e+00 -8.532317e+04
0.000000e+00 -8.536951e+04
0.000000e+00 -8.540539e+04
0.000000e+00 -8.543067e+04
0.000000e+00 -8.544520e+04
0.000000e+00 -8.544886e+04
0.000000e+00 -8.544150e+04
0.000000e+00 -8.542301e+04
0.000000e+00 -8.539326e+04
0.000000e+00 -8.535214e+04
0.000000e+00 -8.529952e+04
0.000000e+00 -8.523532e+04
0.000000e+00 -8.515942e+04
0.000000e+00 -8.507173e+04
0.000000e+00 -8.497218e+04
0.000000e+00 -8.486067e+04
0.000000e+00 -8.473715e+04
0.000000e+00 -8.460154e+04
0.000000e+00 -8.445378e+04
0.000000e+00 -8.429384e+04
0.000000e+00 -8.412168e+04
0.000000e+00 -8.393725e+04
0.000000e+00 -8.374055e+04
0.000000e+00 -8.353155e+04
0.000000e+00 -8.331027e+04
0.000000e+00 -8.307670e+04
0.000000e+00 -8.283086e+04
0.000000e+00 -8.257279e+04
0.000000e+00 -8.230252e+04
0.000000e+00 -8.202011e+04
0.000000e+00 -8.172560e+04
0.000000e+00 -8.141909e+04
0.000000e+00 -8.110065e+04
0.000000e+00 -8.077037e+04
0.000000e+00 -8.042837e+04
0.000000e+00 -8.007476e+04
0.000000e+00 -7.970968e+04
0.000000e+00 -7.933327e+04
0.000000e+00 -7.894568e+04
0.000000e+00 -7.854710e+04
0.000000e+00 -7.813769e+04
0.000000e+00 -7.771766e+04
0.000000e+00 -7.728721e+04
0.000000e+00 -7.684656e+04
0.000000e+00 -7.639594e+04
0.000000e+00 -7.593559e+04
0.000000e+00 -7.546579e+04
0.000000e+00 -7.498679e+04
0.000000e+00 -7.449888e+04
0.000000e+00 -7.400236e+04
0.000000e+00 -7.349753e+04
0.000000e+00 -7.298471e+04
0.000000e+00 -7.246424e+04
0.000000e+00 -7.193645e+04
0.000000e+00 -7.140172e+04
0.000000e+00 -7.086039e+04
0.000000e+00 -7.031286e+04
0.000000e+00 -6.975950e+04
0.000000e+00 -6.920073e+04
0.000000e+00 -6.863695e+04
0.000000e+00 -6.806857e+04
0.000000e+00 -6.749604e+04
0.000000e+00 -6.691979e+04
0.000000e+00 -6.634027e+04
0.000000e+00 -6.575793e+04
0.000000e+00 -6.517325e+04
0.000000e+00 -6.458668e+04
0.000000e+00 -6.399872e+04
0.000000e+00 -6.340985e+04
0.000000e+00 -6.282057e+04
0.000000e+00 -6.223136e+04
0.000000e+00 -6.164274e+04
0.000000e+00 -6.105521e+04
0.000000e+00 -6.046928e+04
0.000000e+00 -5.988548e+04
0.000000e+00 -5.930431e+04
0.000000e+00 -5.872631e+04
0.000000e+00 -5.815198e+04
0.000000e+00 -5.758187e+04
0.000000e+00 -5.701648e+04
0.000000e+00 -5.645635e+04
0.000000e+00 -5.590200e+04
0.000000e+00 -5.535394e+04
0.000000e+00 -5.481271e+04
0.000000e+00 -5.427881e+04
0.000000e+00 -5.375276e+04
0.000000e+00 -5.323507e+04
0.000000e+00 -5.272624e+04
0.000000e+00 -5.222678e+04
0.000000e+00 -5.173717e+04
0.000000e+00 -5.125791e+04
0.000000e+00 -5.078947e+04
0.000000e+00 -5.033232e+04
0.000000e+00 -4.988693e+04
0.000000e+00 -4.945375e+04
0.000000e+00 -4.903322e+04
0.000000e+00 -4.862578e+04
0.000000e+00 -4.823185e+04
0.000000e+00 -4.785185e+04
0.000000e+00 -4.748616e+04
0.000000e+00 -4.713519e+04
0.000000e+00 -4.679929e+04
0.000000e+00 -4.647883e+04
0.000000e+00 -4.617416e+04
0.000000e+00 -4.588561e+04
0.000000e+00 -4.561349e+04
0.000000e+00 -4.535810e+04
0.000000e+00 -4.511973e+04
0.000000e+00 -4.489865e+04
0.000000e+00 -4.469510e+04
0.000000e+00 -4.450933e+04
0.000000e+00 -4.434155e+04
0.000000e+00 -4.419195e+04
0.000000e+00 -4.406073e+04
0.000000e+00 -4.394804e+04
0.000000e+00 -4.385404e+04
0.000000e+00 -4.377884e+04
0.000000e+00 -4.372256e+04
0.000000e+00 -4.368528e+04
0.000000e+00 -4.366708e+04
0.000000e+00 -4.366800e+04
0.000000e+00 -4.368809e+04
0.000000e+00 -4.372734e+04
0.000000e+00 -4.378577e+04
0.000000e+00 -4.386334e+04
0.000000e+00 -4.396001e+04
0.000000e+00 -4.407572e+04
0.000000e+00 -4.421038e+04
0.000000e+00 -4.436389e+04
0.000000e+00 -4.453614e+04
0.000000e+00 -4.472699e+04
0.000000e+00 -4.493629e+04
0.000000e+00 -4.516385e+04
0.000000e+00 -4.540949e+04
0.000000e+00 -4.567300e+04
0.000000e+00 -4.595416e+04
0.000000e+00 -4.625272e+04
0.000000e+00 -4.656842e+04
0.000000e+00 -4.690099e+04
0.000000e+00 -4.725014e+04
0.000000e+00 -4.761556e+04
0.000000e+00 -4.799692e+04
0.000000e+00 -4.839390e+04
0.000000e+00 -4.880614e+04
0.000000e+00 -4.923328e+04
0.000000e+00 -4.967494e+04
0.000000e+00 -5.013073e+04
0.000000e+00 -5.060025e+04
0.000000e+00 -5.108309e+04
0.000000e+00 -5.157882e+04
0.000000e+00 -5.208700e+04
0.000000e+00 -5.260720e+04
0.000000e+00 -5.313894e+04
0.000000e+00 -5.368178e+04
0.000000e+00 -5.423523e+04
0.000000e+00 -5.479882e+04
0.000000e+00 -5.537205e+04
0.000000e+00 -5.595444e+04
0.000000e+00 -5.654547e+04
0.000000e+00 -5.714464e+04
0.000000e+00 -5.775144e+04
0.000000e+00 -5.836535e+04
0.000000e+00 -5.898585e+04
0.000000e+00 -5.961241e+04
0.000000e+00 -6.024451e+04
0.000000e+00 -6.088161e+04
0.000000e+00 -6.152318e+04
0.000000e+00 -6.216869e+04
0.000000e+00 -6.281760e+04
0.000000e+00 -6.346938e+04
0.000000e+00 -6.412349e+04
0.000000e+00 -6.477940e+04
0.000000e+00 -6.543657e+04
0.000000e+00 -6.609447e+04
0.000000e+00 -6.675257e+04
0.000000e+00 -6.741035e+04
0.000000e+00 -6.806728e+04
0.000000e+00 -6.872284e+04
0.000000e+00 -6.937650e+04
0.000000e+00 -7.002777e+04
0.000000e+00 -7.067613e+04
0.000000e+00 -7.132107e+04
0.000000e+00 -7.196211e+04
0.000000e+00 -7.259874e+04
0.000000e+00 -7.323048e+04
0.000000e+00 -7.385686e+04
0.000000e+00 -7.447739e+04
0.000000e+00 -7.509162e+04
0.000000e+00 -7.569909e+04
0.000000e+00 -7.629934e+04
0.000000e+00 -7.689193e+04
0.000000e+00 -7.747642e+04
0.000000e+00 -7.805240e+04
0.000000e+00 -7.861945e+04
0.000000e+00 -7.917714e+04
0.000000e+00 -7.972510e+04
0.000000e+00 -8.026291e+04
0.000000e+00 -8.079021e+04
0.000000e+00 -8.130663e+04
0.000000e+00 -8.181179e+04
0.000000e+00 -8.230536e+04
0.000000e+00 -8.278698e+04
0.000000e+00 -8.325633e+04
0.000000e+00 -8.371308e+04
0.000000e+00 -8.415692e+04
0.000000e+00 -8.458756e+04
0.000000e+00 -8.500470e+04
0.000000e+00 -8.540807e+04
0.000000e+00 -8.579739e+04
0.000000e+00 -8.617241e+04
0.000000e+00 -8.653288e+04
0.000000e+00 -8.687857e+04
0.000000e+00 -8.720925e+04
0.000000e+00 -8.752470e+04
0.000000e+00 -8.782472e+04
0.000000e+00 -8.810913e+04
0.000000e+00 -8.837773e+04
0.000000e+00 -8.863036e+04
0.000000e+00 -8.886686e+04
0.000000e+00 -8.908709e+04
0.000000e+00 -8.929090e+04
0.000000e+00 -8.947817e+04
0.000000e+00 -8.964878e+04
0.000000e+00 -8.980264e+04
0.000000e+00 -8.993964e+04
0.000000e+00 -9.005971e+04
0.000000e+00 -9.016278e+04
0.000000e+00 -9.024879e+04
0.000000e+00 -9.031768e+04
0.000000e+00 -9.036943e+04
0.000000e+00 -9.040399e+04
0.000000e+00 -9.042137e+04
0.000000e+00 -9.042156e+04
0.000000e+00 -9.040455e+04
0.000000e+00 -9.037037e+04
0.000000e+00 -9.031905e+04
0.000000e+00 -9.025062e+04
0.000000e+00 -9.016514e+04
0.000000e+00 -9.006266e+04
0.000000e+00 -8.994326e+04
0.000000e+00 -8.980702e+04
0.000000e+00 -8.965403e+04
0.000000e+00 -8.948440e+04
0.000000e+00 -8.929823e+04
0.000000e+00 -8.909566e+04
0.000000e+00 -8.887682e+04
0.000000e+00 -8.864185e+04
0.000000e+00 -8.839091e+04
0.000000e+00 -8.812417e+04
0.000000e+00 -8.784181e+04
0.000000e+00 -8.754400e+04
0.000000e+00 -8.723096e+04
0.000000e+00 -8.690288e+04
0.000000e+00 -8.656000e+04
0.000000e+00 -8.620252e+04
0.000000e+00 -8.583070e+04
0.000000e+00 -8.544477e+04
0.000000e+00 -8.504501e+04
0.000000e+00 -8.463167e+04
0.000000e+00 -8.420504e+04
0.000000e+00 -8.376540e+04
0.000000e+00 -8.331305e+04
0.000000e+00 -8.284829e+04
0.000000e+00 -8.237145e+04
0.000000e+00 -8.188283e+04
0.000000e+00 -8.138279e+04
0.000000e+00 -8.087166e+04
0.000000e+00 -8.034979e+04
0.000000e+00 -7.981755e+04
0.000000e+00 -7.927529e+04
0.000000e+00 -7.872341e+04
0.000000e+00 -7.816228e+04
0.000000e+00 -7.759229e+04
0.000000e+00 -7.701385e+04
0.000000e+00 -7.642737e+04
0.000000e+00 -7.583326e+04
0.000000e+00 -7.523195e+04
0.000000e+00 -7.462386e+04
0.000000e+00 -7.400943e+04
0.000000e+00 -7.338910e+04
0.000000e+00 -7.276332e+04
0.000000e+00 -7.213256e+04
0.000000e+00 -7.149725e+04
0.000000e+00 -7.085789e+04
0.000000e+00 -7.021492e+04
0.000000e+00 -6.956884e+04
0.000000e+00 -6.892011e+04
0.000000e+00 -6.826923e+04
0.000000e+00 -6.761668e+04
0.000000e+00 -6.696295e+04
0.000000e+00 -6.630854e+04
0.000000e+00 -6.565395e+04
0.000000e+00 -6.499966e+04
0.000000e+00 -6.434620e+04
0.000000e+00 -6.369405e+04
0.000000e+00 -6.304372e+04
0.000000e+00 -6.239572e+04
0.000000e+00 -6.175055e+04
0.000000e+00 -6.110873e+04
0.000000e+00 -6.047074e+04
0.000000e+00 -5.983710e+04
0.000000e+00 -5.920832e+04
0.000000e+00 -5.858488e+04
0.000000e+00 -5.796730e+04
0.000000e+00 -5.735606e+04
0.000000e+00 -5.675167e+04
0.000000e+00 -5.615461e+04
0.000000e+00 -5.556537e+04
0.000000e+00 -5.498443e+04
0.000000e+00 -5.441227e+04
0.000000e+00 -5.384936e+04
0.000000e+00 -5.329616e+04
0.000000e+00 -5.275315e+04
0.000000e+00 -5.222076e+04
0.000000e+00 -5.169945e+04
0.000000e+00 -5.118967e+04
0.000000e+00 -5.069183e+04
0.000000e+00 -5.020636e+04
0.000000e+00 -4.973369e+04
0.000000e+00 -4.927420e+04
0.000000e+00 -4.882831e+04
0.000000e+00 -4.839639e+04
0.000000e+00 -4.797882e+04
0.000000e+00 -4.757596e+04
0.000000e+00 -4.718818e+04
0.000000e+00 -4.681580e+04
0.000000e+00 -4.645917e+04
0.000000e+00 -4.611859e+04
0.000000e+00 -4.579438e+04
0.000000e+00 -4.548683e+04
0.000000e+00 -4.519620e+04
0.000000e+00 -4.492278e+04
0.000000e+00 -4.466681e+04
0.000000e+00 -4.442852e+04
0.000000e+00 -4.420814e+04
0.000000e+00 -4.400588e+04
0.000000e+00 -4.382192e+04
0.000000e+00 -4.365645e+04
0.000000e+00 -4.350963e+04
0.000000e+00 -4.338159e+04
0.000000e+00 -4.327248e+04
0.000000e+00 -4.318240e+04
0.000000e+00 -4.311144e+04
0.000000e+00 -4.305970e+04
0.000000e+00 -4.302723e+04
0.000000e+00 -4.301408e+04
0.000000e+00 -4.302028e+04
0.000000e+00 -4.304585e+04
0.000000e+00 -4.309077e+04
0.000000e+00 -4.315503e+04
0.000000e+00 -4.323858e+04
0.000000e+00 -4.334138e+04
0.000000e+00 -4.346335e+04
0.000000e+00 -4.360441e+04
0.000000e+00 -4.376443e+04
0.000000e+00 -4.394331e+04
0.000000e+00 -4.414089e+04
0.000000e+00 -4.435703e+04
0.000000e+00 -4.459155e+04
0.000000e+00 -4.484425e+04
0.000000e+00 -4.511493e+04
0.000000e+00 -4.540337e+04
0.000000e+00 -4.570932e+04
0.000000e+00 -4.603253e+04
0.000000e+00 -4.637273e+04
0.000000e+00 -4.672964e+04
0.000000e+00 -4.710294e+04
0.000000e+00 -4.749233e+04
0.000000e+00 -4.789747e+04
0.000000e+00 -4.831801e+04
0.000000e+00 -4.875361e+04
0.000000e+00 -4.920387e+04
0.000000e+00 -4.966842e+04
0.000000e+00 -5.014686e+04
0.000000e+00 -5.063877e+04
0.000000e+00 -5.114373e+04
0.000000e+00 -5.166131e+04
0.000000e+00 -5.219104e+04
0.000000e+00 -5.273249e+04
0.000000e+00 -5.328517e+04
0.000000e+00 -5.384861e+04
0.000000e+00 -5.442232e+04
0.000000e+00 -5.500580e+04
0.000000e+00 -5.559854e+04
0.000000e+00 -5.620003e+04
0.000000e+00 -5.680974e+04
0.000000e+00 -5.742715e+04
0.000000e+00 -5.805172e+04
0.000000e+00 -5.868291e+04
0.000000e+00 -5.932016e+04
0.000000e+00 -5.996293e+04
0.000000e+00 -6.061066e+04
0.000000e+00 -6.126278e+04
0.000000e+00 -6.191873e+04
0.000000e+00 -6.257795e+04
0.000000e+00 -6.323985e+04
0.000000e+00 -6.390387e+04
0.000000e+00 -6.456944e+04
0.000000e+00 -6.523597e+04
0.000000e+00 -6.590291e+04
0.000000e+00 -6.656966e+04
0.000000e+00 -6.723566e+04
0.000000e+00 -6.790034e+04
0.000000e+00 -6.856313e+04
0.000000e+00 -6.922345e+04
0.000000e+00 -6.988075e+04
0.000000e+00 -7.053447e+04
0.000000e+00 -7.118405e+04
0.000000e+00 -7.182894e+04
0.000000e+00 -7.246859e+04
0.000000e+00 -7.310246e+04
0.000000e+00 -7.373002e+04
0.000000e+00 -7.435075e+04
0.000000e+00 -7.496411e+04
0.000000e+00 -7.556961e+04
0.000000e+00 -7.616673e+04
0.000000e+00 -7.675499e+04
0.000000e+00 -7.733389e+04
0.000000e+00 -7.790296e+04
0.000000e+00 -7.846173e+04
0.000000e+00 -7.900975e+04
0.000000e+00 -7.954657e+04
0.000000e+00 -8.007176e+04
0.000000e+00 -8.058490e+04
0.000000e+00 -8.108558e+04
0.000000e+00 -8.157339e+04
0.000000e+00 -8.204797e+04
0.000000e+00 -8.250892e+04
0.000000e+00 -8.295590e+04
0.000000e+00 -8.338856e+04
0.000000e+00 -8.380657e+04
0.000000e+00 -8.420962e+04
0.000000e+00 -8.459739e+04
0.000000e+00 -8.496961e+04
0.000000e+00 -8.532601e+04
0.000000e+00 -8.566632e+04
0.000000e+00 -8.599031e+04
0.000000e+00 -8.629774e+04
0.000000e+00 -8.658842e+04
0.000000e+00 -8.686214e+04
0.000000e+00 -8.711873e+04
0.000000e+00 -8.735802e+04
0.000000e+00 -8.757987e+04
0.000000e+00 -8.778415e+04
0.000000e+00 -8.797075e+04
0.000000e+00 -8.813957e+04
0.000000e+00 -8.829053e+04
0.000000e+00 -8.842357e+04
0.000000e+00 -8.853863e+04
0.000000e+00 -8.863570e+04
0.000000e+00 -8.871475e+04
0.000000e+00 -8.877579e+04
0.000000e+00 -8.881883e+04
0.000000e+00 -8.884392e+04
0.000000e+00 -8.885109e+04
0.000000e+00 -8.884043e+04
0.000000e+00 -8.881200e+04
0.000000e+00 -8.876592e+04
0.000000e+00 -8.870229e+04
0.000000e+00 -8.862124e+04
0.000000e+00 -8.852292e+04
0.000000e+00 -8.840749e+04
0.000000e+00 -8.827512e+04
0.000000e+00 -8.812601e+04
0.000000e+00 -8.796034e+04
0.000000e+00 -8.777835e+04
0.000000e+00 -8.758026e+04
0.000000e+00 -8.736632e+04
0.000000e+00 -8.713679e+04
0.000000e+00 -8.689193e+04
0.000000e+00 -8.663203e+04
0.000000e+00 -8.635738e+04
